Eatery_ID,Eatery_Name,Eatery_Addr,Eatery_Num,Eatery_Type
6194,칠돈가함덕점,제주특별자치도 제주시 조천읍 함와로 12,,식육(숯불구이)
6195,칠삭,제주특별자치도 제주시 천수로8길 9 ,064-726-7474,식육(숯불구이)
6196,칠성골흑돼지,제주특별자치도 제주시 중앙로1길 11,064-757-2031,식육(숯불구이)
6197,코시롱흑돼지앤횟집,제주특별자치도 제주시 애월읍 애월해안로 656,,식육(숯불구이)
6198,크라운돼지,제주특별자치도 제주시 애월읍 상가목장길 84,,식육(숯불구이)
6199,크라운뷔페,제주특별자치도 제주시 동문로 172,064-702-8859,식육(숯불구이)
6200,킹흑돼지,제주특별자치도 제주시 도령로11길 26-9 ,064-748-8577,식육(숯불구이)
6201,탐궁숯불갈비,제주특별자치도 제주시 우령6길 61,064-711-9211,식육(숯불구이)
6202,탐나는 숯불갈비,제주특별자치도 제주시 연삼로 529 ,064-755-7849,식육(숯불구이)
6203,탐라가든,제주특별자치도 제주시 서사로 51 ,064-726-1300,식육(숯불구이)
6204,탐라는갈비,제주특별자치도 제주시 아란12길 5,,식육(숯불구이)
6205,탑부평,제주특별자치도 제주시 관덕로15길 26 ,064-753-7869,식육(숯불구이)
6206,탕탕이2호점,제주특별자치도 제주시 다랑곶1길 15 ,064-900-5317,식육(숯불구이)
6207,태백산3호점,제주특별자치도 제주시 구남동5길 42 ,064-759-9933,식육(숯불구이)
6208,태백산제주본점,제주특별자치도 제주시 도공로 154-12,064-744-0001,식육(숯불구이)
6209,태선,제주특별자치도 제주시 중앙로23길 2 ,064-721-2422,식육(숯불구이)
6210,태연종합정육식당,제주특별자치도 제주시 서사로 187 ,064-723-0187,식육(숯불구이)
6211,텍사스하우스,제주특별자치도 제주시 박성내동길 49-1 ,064-751-8300,식육(숯불구이)
6212,토대력대학로점,제주특별자치도 제주시 서광로32길 6 ,,식육(숯불구이)
6213,토대력드림2호점,제주특별자치도 제주시 서광로32길 35-1 ,064-723-2332,식육(숯불구이)
6214,통시돈,제주특별자치도 제주시 신산로 26 ,064-755-9233,식육(숯불구이)
6215,통영포차,제주특별자치도 제주시 광양4길 2 ,064-758-8592,식육(숯불구이)
6216,통큰갈비삼화점,제주특별자치도 제주시 화삼로1길 5,,식육(숯불구이)
6217,투다리학사로점,제주특별자치도 제주시 신성로13길 16-1,,식육(숯불구이)
6218,팔각촌,제주특별자치도 제주시 천수로 42 ,,식육(숯불구이)
6219,팔도실비집아라점,제주특별자치도 제주시 중앙로 581,,식육(숯불구이)
6220,팔복고기상회,제주특별자치도 제주시 사라봉길 11,064-757-5224,식육(숯불구이)
6221,편의점앞칼국수집,제주특별자치도 제주시 흥운길 38 ,064-745-1116,식육(숯불구이)
6222,평산,제주특별자치도 제주시 정든로2길 14 ,064-756-9221,식육(숯불구이)
6223,평창메밀막국수외도,제주특별자치도 제주시 우령2길 29-5,,식육(숯불구이)
6224,포도원흑돼지,제주특별자치도 제주시 1100로 3155 ,064-745-0880,식육(숯불구이)
6225,푸른바당돼지,제주특별자치도 제주시 진동로5길 28,064-753-8009,식육(숯불구이)
6226,풍경채,제주특별자치도 제주시 오도길 10-3 ,064-713-2535,식육(숯불구이)
6227,풍전,제주특별자치도 제주시 연동8길 30,064-747-0123,식육(숯불구이)
6228,하도댁외식명가,제주특별자치도 제주시 구좌읍 세화1길 25,064-782-7892,식육(숯불구이)
6229,하우스일사이,제주특별자치도 제주시 오광로 142,,식육(숯불구이)
6230,한거리푸줏간,제주특별자치도 제주시 구좌읍 월정3길 49,064-782-0468,식육(숯불구이)
6231,한라구공탄,제주특별자치도 제주시 수정길 10,,식육(숯불구이)
6232,한라미담우동,제주특별자치도 제주시 광양13길 11 ,,식육(숯불구이)
6233,한라산도야지남사골점,제주특별자치도 제주시 서광로3길 48 ,064-751-0202,식육(숯불구이)
6234,한라생얼큰이삼화점,제주특별자치도 제주시 일주동로 366,064-721-1966,식육(숯불구이)
6235,한라축산정육식당,제주특별자치도 제주시 한림읍 한림상로 84,,식육(숯불구이)
6236,한림도새기,제주특별자치도 제주시 한림읍 한림상로 149,,식육(숯불구이)
6237,한림웅담제주협재분점,제주특별자치도 제주시 한림읍 한림로5길 23,064-796-0692,식육(숯불구이)
6238,한림정육식당,제주특별자치도 제주시 한림읍 한림상로 180,,식육(숯불구이)
6239,한림칠돈가,제주특별자치도 제주시 한림읍 한림상로 69,064-749-5601,식육(숯불구이)
6240,한림항정육식당,제주특별자치도 제주시 한림읍 한림로19길 13,,식육(숯불구이)
6241,한마음돈가돈,제주특별자치도 제주시 연신로 91 ,,식육(숯불구이)
6242,한베식당,제주특별자치도 제주시 신설로11길 53 ,064-759-5892,식육(숯불구이)
6243,한일동문식당,제주특별자치도 제주시 동문로 6-4,064-722-3411,식육(숯불구이)
6244,함덕88동,제주특별자치도 제주시 조천읍 함덕6길 5,,식육(숯불구이)
6245,함덕흑돼지연탄구이,제주특별자치도 제주시 조천읍 신북로 535,,식육(숯불구이)
6246,해금성,제주특별자치도 제주시 월광로 41 ,064-744-5055,식육(숯불구이)
6247,해녀고기,제주특별자치도 제주시 과원로 80,064-746-6626,식육(숯불구이)
6248,해안정육식당,제주특별자치도 제주시 노형로 22,064-749-8879,식육(숯불구이)
6249,해오름,제주특별자치도 제주시 오일장서길 21,064-744-0367,식육(숯불구이)
6250,허흑오리,제주특별자치도 제주시 신대로16길 37-1 ,064-744-9666,식육(숯불구이)
6251,현가네,제주특별자치도 제주시 흥운길 1 ,064-712-0392,식육(숯불구이)
6252,협재돈대장,제주특별자치도 제주시 한림읍 협재2길 8-4,,식육(숯불구이)
6253,형돈,제주특별자치도 제주시 구남로 22,064-755-2025,식육(숯불구이)
6254,혜선이네,제주특별자치도 제주시 고마로 32 ,064-753-3392,식육(숯불구이)
6255,혼섬갈비,제주특별자치도 제주시 월랑로10길 6 ,064-746-0300,식육(숯불구이)
6256,혼섬용담점,제주특별자치도 제주시 흥운길 10 ,064-711-9283,식육(숯불구이)
6257,혼오름가든,제주특별자치도 제주시 서해안로 153 ,064-711-2340,식육(숯불구이)
6258,홍도니,제주특별자치도 제주시 연북로 187 ,,식육(숯불구이)
6259,홍돈가,제주특별자치도 제주시 진군길 46-8 ,064-713-2330,식육(숯불구이)
6260,화남정,제주특별자치도 제주시 노형로 44 ,064-746-8152,식육(숯불구이)
6261,화룡양꼬치,제주특별자치도 제주시 신대로16길 40 ,,식육(숯불구이)
6262,화리,제주특별자치도 제주시 감수북길 36,064-755-2837,식육(숯불구이)
6263,화북송가네감자탕,제주특별자치도 제주시 진동로3길 25 ,064-702-5666,식육(숯불구이)
6264,화북신안,제주특별자치도 제주시 진동로 21,064-725-4004,식육(숯불구이)
6265,화산양꼬치3호점,제주특별자치도 제주시 월랑로 59 ,,식육(숯불구이)
6266,화통삼신제주점,제주특별자치도 제주시 신광로4길 15 ,064-748-0419,식육(숯불구이)
6267,황가돈,제주특별자치도 제주시 조천읍 신북로 455,,식육(숯불구이)
6268,황궁갈비,제주특별자치도 제주시 구남로8길 4-16,,식육(숯불구이)
6269,황궁쟁반탐라원,제주특별자치도 제주시 원노형6길 7 ,,식육(숯불구이)
6270,황금섬숯불갈비,제주특별자치도 제주시 추자면 추자로 36,064-742-9776,식육(숯불구이)
6271,후년하우스,제주특별자치도 제주시 삼봉로 12 ,064-759-9292,식육(숯불구이)
6272,훔쳐온뒷고기,제주특별자치도 제주시 도남로5길 6 ,064-757-4228,식육(숯불구이)
6273,흑돈가,제주특별자치도 제주시 한라대학로 11 ,064-747-0088,식육(숯불구이)
6274,흑돼지세끼,제주특별자치도 제주시 아연로 440,,식육(숯불구이)
6275,흑돼지촌,제주특별자치도 제주시 한림읍 한림상로 62,064-796-9981,식육(숯불구이)
6276,흑마가든,제주특별자치도 제주시 연화로2길 20-1 ,,식육(숯불구이)
6277,흑백돈,제주특별자치도 제주시 조천읍 신북로 586,,식육(숯불구이)
6278,흑소랑,제주특별자치도 제주시 연북로 631 ,064-726-9966,식육(숯불구이)
6279,흑우육구상회,제주특별자치도 제주시 원노형남1길 32,,식육(숯불구이)
6280,흙돼지팡,제주특별자치도 제주시 애월읍 어림비로 122,,식육(숯불구이)
6281,(주)뉴월드,제주특별자치도 제주시 일주동로 233 ,064-721-5600,뷔페식
6282,(주)호텔샬롬레스토랑,제주특별자치도 제주시 동광로 34,064-720-7700,뷔페식
6283,1974한식뷔페,제주특별자치도 제주시 연북로 92,064-711-1974,뷔페식
6284,고스트타운,제주특별자치도 제주시 애월읍 부룡수길 35-14,064-748-4245,뷔페식
6285,그랜드키친,제주특별자치도 제주시 노연로 12,064-795-6336,뷔페식
6286,노형궁중,제주특별자치도 제주시 천수동로 26,064-747-1881,뷔페식
6287,달빛에구운고등어제주점,제주특별자치도 제주시 중앙로 381,064-755-7711,뷔페식
6288,딜리시아트,제주특별자치도 제주시 노형로 89 ,064-747-0990,뷔페식
6289,또순이모부페,제주특별자치도 제주시 연동11길 30,064-712-2335,뷔페식
6290,루스톤,제주특별자치도 제주시 애월읍 애월해안로 408,064-799-1671,뷔페식
6291,메이즈웰빙한식당,제주특별자치도 제주시 구좌읍 비자림로 2134-106,064-784-3838,뷔페식
6292,면뽑는선생만두빚는아내,제주특별자치도 제주시 한림읍 옹포2길 10,064-798-7703,뷔페식
6293,백부장집,제주특별자치도 제주시 한림읍 한림중앙로 64,064-796-6996,뷔페식
6294,별오름,제주특별자치도 제주시 1100로 3213-27,064-745-9289,뷔페식
6295,블랙샌즈호텔구내,제주특별자치도 제주시 선사로 8,064-740-0888,뷔페식
6296,삼다정,제주특별자치도 제주시 노연로 80 ,064-747-5000,뷔페식
6297,서가앤쿡제주점,제주특별자치도 제주시 서부두2길 26,064-795-7007,뷔페식
6298,섬채,제주특별자치도 제주시 오라로 61,064-742-4333,뷔페식
6299,소담원,제주특별자치도 제주시 수목원길 65-6,064-721-3093,뷔페식
6300,소담홀,제주특별자치도 제주시 삼무로 57,064-1811-1234,뷔페식
6301,술판,제주특별자치도 제주시 광양14길 1,,뷔페식
6302,스위트캐슬레스토랑,제주특별자치도 제주시 조천읍 신북로 443,0647-3037-00,뷔페식
6303,스푼더마켓제주점,제주특별자치도 제주시 연북로 76,064-747-4600,뷔페식
6304,아스타호텔연회장,제주특별자치도 제주시 서사로 129,064-710-1100,뷔페식
6305,애월한식뷔페,제주특별자치도 제주시 애월읍 애월로 135,,뷔페식
6306,엠버리조트구내식당,제주특별자치도 제주시 1100로 2671-51,064-805-8693,뷔페식
6307,올리브,제주특별자치도 제주시 서해안로 100,064-710-8000,뷔페식
6308,우림푸드,제주특별자치도 제주시 애월읍 애월해안로 917,,뷔페식
6309,유니호텔구내뷔페,제주특별자치도 제주시 애월읍 애월해안로 656,,뷔페식
6310,유탑유블레스호텔제주,제주특별자치도 제주시 조천읍 조함해안로 502,064-780-9320,뷔페식
6311,주식회사아이미제주비치호텔(뷔페),제주특별자치도 제주시 조천읍 조함해안로 474,064-780-0000,뷔페식
6312,집밥홍선생,제주특별자치도 제주시 진군1길 6,064-743-3399,뷔페식
6313,칠성뷔페,제주특별자치도 제주시 관덕로11길 17,064-759-9974,뷔페식
6314,카페블루,제주특별자치도 제주시 선돌목동길 56-26 ,,뷔페식
6315,칼호텔뷔페식당,제주특별자치도 제주시 중앙로 151 ,064-724-2001,뷔페식
6316,쿠우쿠우제주시청점,제주특별자치도 제주시 서광로30길 8,064-722-6274,뷔페식
6317,쿠킨,제주특별자치도 제주시 선돌목동길 56-26,,뷔페식
6318,탐라포크,제주특별자치도 제주시 조천읍 조천18길 50-9,064-783-1080,뷔페식
6319,파티오,제주특별자치도 제주시 도령로 27,064-797-6050,뷔페식
6320,풍미원,제주특별자치도 제주시 건주로4길 6-4,064-727-2402,뷔페식
6321,하얀,제주특별자치도 제주시 서해안로 368-3,064-727-5888,뷔페식
6322,호텔펄리플러스구내,제주특별자치도 제주시 도두봉2길 2,064-702-0071,뷔페식
6323,효도뷔페,제주특별자치도 제주시 구좌읍 비자림로 2729,064-782-6177,뷔페식
6324,각시국수,제주특별자치도 제주시 은수길 65,064-759-8181,분식
6325,건입동백설공주,제주특별자치도 제주시 중앙로1길 34-6,064-753-1359,분식
6326,걸리버여행기,제주특별자치도 제주시 우도면 우도로 1 ,,분식
6327,걸작떡볶이제주노형점,제주특별자치도 제주시 노형9길 7,,분식
6328,걸작떡볶이제주이도점,제주특별자치도 제주시 남광로2길 7-2,064-751-2821,분식
6329,경화네먹거리,제주특별자치도 제주시 용화로 64 ,064-711-5022,분식
6330,고봉민김밥인아라점,제주특별자치도 제주시 아란7길 11,064-751-8972,분식
6331,고봉민김밥제주법원점,제주특별자치도 제주시 중앙로 326,,분식
6332,고수라김밥외도점,제주특별자치도 제주시 우정로 30 ,064-711-9082,분식
6333,고전떡볶이본점,제주특별자치도 제주시 무근성5길 2 ,064-757-6057,분식
6334,공수간제주시청점,제주특별자치도 제주시 서광로32길 42 ,064-758-2478,분식
6335,과수원피스,제주특별자치도 제주시 한림읍 한림로 176-2,,분식
6336,관덕루,제주특별자치도 제주시 관덕로 36-1 ,064-724-8688,분식
6337,국수몰고랑,제주특별자치도 제주시 신대로10길 41 ,064-744-0053,분식
6338,국수사랑,제주특별자치도 제주시 일주동로 236 ,,분식
6339,국수장터,제주특별자치도 제주시 동광로 50-1 ,064-755-7080,분식
6340,국시트멍,제주특별자치도 제주시 진군길 31-3,,분식
6341,굴렁집,제주특별자치도 제주시 조천읍 신북로 537,064-784-5223,분식
6342,귀덕향사,제주특별자치도 제주시 한림읍 귀덕14길 60,,분식
